,_id,type,title,category,time,lang,cluster
219,5e8d92fa7ac1f2cf57f7aa25,event,"非洲首次发现感染，是一个埃及人,埃及卫生和人口部追踪来自受影响国家的游客的计划而发现了该病例,该人对该病毒测试呈阳性，但没有症状,目前正在隔离中，并处于稳定状态。",,2020/02/15,zh,3
218,5e8d92fa7ac1f2cf57f7aa24,event,新冠病毒首个蛋白质结构成功解析:德克萨斯大学奥斯汀分校研究人员利用冷冻电镜技术解析了 2019-nCoV 三聚体 S 蛋 白融合前构象的 EM 结构，其研究结果可能用于快速开发和评估 MCMs，以解决持续的公共卫生危机。,,2020/02/15,zh,3
208,5e8d92fa7ac1f2cf57f7aa15,event,义翘神州在拿到新型冠状病毒序列后的第11天，成功表达出了S蛋白的受体结合域蛋白，利用真核细胞蛋白表达体系开展规模化大量生产，经过生物学检测，纯度高达95%以上，而且具有很好的结合人类细胞受体的能力。各大科研团队可免费申领。,,2020/02/18,zh,3
206,5e8d92fa7ac1f2cf57f7aa12,event,西湖大学研究团队在科学预印版平台bioRxiv上线最新研究成果：周强实验室利用冷冻电镜技术，全球首次成功解析新型冠状病毒受体ACE2的全长结构。这是世界上首次解析出ACE2的全长结构。,,2020/02/19,zh,3
205,5e8d92fa7ac1f2cf57f7aa11,event,汕头大学粤港新发传染病联合实验室、香港大学新发传染性疾病国家重点实验室、广西医科大学胡艳玲课题组等在预印本网站bioRxiv上联合发布的最新研究表明，从华南地区走私穿山甲的多个样品中，发现了和新冠病毒相似的冠状病毒，尤其是在冠状病毒受体结合域（RBD），穿山甲样本中的冠状病毒与新冠病毒相似度达97%。,,2020/02/19,zh,3
203,5e8d92fa7ac1f2cf57f7aa0f,event,新冠疫苗重大突破，美科学家绘制出S蛋白超清结构：Science 杂志刊发美国德克萨斯大学奥斯汀分校 Jason S McLellan 团队的一篇重磅成果，研究人员通过冷冻电镜 Cryo-EM 技术，解析出新冠病毒 S 蛋白三聚体 3.5 埃的近原子分辨率结构。,,2020/02/19,zh,3
202,5e8d92fa7ac1f2cf57f7aa0c,event,广东疾控中心、珠海疾控中心、中山大学附属第五医院和香港大学联合研究团队在《新英格兰医学杂志》（NEJM）上发文宣布两个重要结论：其一，无症状感染者和有症状感染者的病毒载量相当，其二，新型冠状病毒的核酸排出模式与流感相似。这两个结论提示了新型冠状病毒在人际中的潜在传播力可能被低估。,,2020/02/20,zh,3
126,5e8d92fa7ac1f2cf57f7a982,event,中国疾病预防控制中心病毒病预防控制所谭文杰团队从患者的下呼吸道、粪便、血样等多个部位的标本中检测到SARS-CoV-2，这表明感染有时可能是全身性的。,,2020/03/12,zh,3
268,5e8d92fa7ac1f2cf57f7b816,event,清华大学结构生物学高精尖创新中心谭旭研究团队通过对蝙蝠基因组进行功能筛选发现鉴定了一系列病毒依赖的宿主基因，并最终发现宿主蛋白MTHFD1的抑制剂carolacton可有效抑制新冠病毒复制。,,2020/04/01,zh,3
121,5e8d92fa7ac1f2cf57f7a977,event,Covid-19爆发的早期就发生在儿童中。武汉大学、华中科技大学和复旦大学团队研究发现早期一名中度至重度呼吸系统疾病患者儿童其家属均没有直接接触过华南海鲜批发市场或彼此直接接触过。,,2020/03/13,zh,3
117,5e8d92fa7ac1f2cf57f7a96e,event,广州市妇女儿童医疗中心临床研究团队发现分析了10例确诊患儿的流行病学和临床特征，研究发现儿童病例中存在新冠病毒通过粪口传播的可能性，以及肛拭子核酸检测阳性较长时间存在、肠道排毒时间较长。该研究结果为儿童感染新冠病毒的临床诊治提供了重要参考，为儿童病例的确诊、治疗及康复观察提供了新的思路和方向。,,2020/03/14,zh,3
58,5e8d92fa7ac1f2cf57f7a90d,event,中山大学团队等研究人员发现，在患者首次出现症状后，粪便即可呈现核酸阳性，不仅如此，在患者呼吸道样本新冠状病毒检测转阴性之后，其粪便样本呈病毒阳性的时间仍可长达近5周。,,2020/03/21,zh,3
57,5e8d92fa7ac1f2cf57f7a90c,event,清华大学饶子和研究团队研究报告了SARS-Cov-2辅助因子nsp7和nsp8与全长nsp12的cryo-EM结构，分辨率为2.9埃。这种结构提供了对冠状病毒复制/转录机制的核心组成部分的见解，并为设计针对病毒RdRp的新型抗病毒治疗药物提供了思路。,,2020/03/21,zh,3
53,5e8d92fa7ac1f2cf57f7a908,event,云南大学张志刚团队揭示马来穿山甲可能是SARS-CoV-2类似病毒潜在自然宿主，研究人员发现这批马来穿山甲携带SARS-CoV-2相近的冠状病毒（命名为Pangolin-CoV），可以在SARS-CoV-2中观察到的Pangolin-CoV和RaTG13在S1 / S2切割位点都丢失了假定的Furin蛋白酶识别序列基序，这项研究表明穿山甲物种是SARS-CoV-2的天然库。,,2020/03/21,zh,3
51,5e8d92fa7ac1f2cf57f7a904,event,美国北卡罗来纳大学研究团队发现用HCMV直接接种BLT-L人肺植入物会诱导HCMV特异性的人IgM，IgG和T细胞反应，从而可以有效地控制体内感染。LoM和BLT-L小鼠将人源化小鼠的易感性扩展到广泛的人类病原体。这些模型可用于研究病原体复制，发病机理，免疫反应性和人类疗法。,,2020/03/22,zh,3
50,5e8d92fa7ac1f2cf57f7a903,event,Angus Cameron团队研究发现COVID-19死亡率与昼夜温差呈正相关，而与相对湿度呈负相关。此外，昼夜温差每增加1个单位，COVID-19死亡率增加2.92％。这项研究表明温度变化和湿度可能是影响COVID-19死亡率的重要因素。,,2020/03/22,zh,3
49,5e8d92fa7ac1f2cf57f7a902,event,德国研究人员研究发现新冠病毒是一种单链RNA正链包膜乙型冠状病毒。它的基因组编码为非结构蛋白、结构蛋白和辅助蛋白。,,2020/03/22,zh,3
48,5e8d92fa7ac1f2cf57f7a901,event,广州医科大学呼吸疾病国家重点实验室主任钟南山研究团队发现连花清瘟能显著抑制新型冠状病毒（SARS-CoV-2）在细胞中的复制，从而发挥抗新冠病毒活性的作用。,,2020/03/24,zh,3
47,5e8d92fa7ac1f2cf57f7a900,event,德国吕贝克大学等机构研究人员发现一种名为Mpro的蛋白酶是新冠病毒中的主要蛋白酶，它在病毒复制过程中起着关键作用。他们运用高强度X射线，解码了这种蛋白酶的三维结构。,,2020/03/24,zh,3
60,5e8d92fa7ac1f2cf57f7a90f,event,日本川崎生物数据公司的研究人员通过对比新型冠状病毒的基因，建立了病毒繁殖变异的树状结构，结果显示，台湾、美国、日本等地的病毒是独立的，世界上其他地方传播的病毒与武汉的病毒完全不一样。,,2020/03/20,zh,3
41,5e8d92fa7ac1f2cf57f7a8f7,event,美国哥伦比亚大学公共卫生学院感染与免疫中心主任、传染病学专家利普金教授(Walter Ian Lipkin)确诊感染新冠病毒。,,2020/03/25,zh,3
37,5e8d92fa7ac1f2cf57f7a8f3,event,华中科技大学附属同济医院妇产科Wu Jianli团队测试了三名新生儿的SARS-CoV-2，其中一名新生儿在出生后36小时感染了SARS-CoV-2。但长期结果和潜在的母婴垂直传播需要进一步研究。,,2020/03/25,zh,3
25,5e8d92fa7ac1f2cf57f7a8e6,event,北京师范大学研究团队研究发现中国实施的严格控制措施大大减轻了COVID-19的传播。,,2020/03/26,zh,3
17,5e8d92fa7ac1f2cf57f7a8db,event,武汉大学杨菁团队发现IgM抗体水平升高表明该新生儿在子宫感染了病毒， IgM抗体不会通过胎盘转移给胎儿。从母亲诊断出COVID-19到分娩，婴儿可能已经暴露了23天。新生儿炎症和肝损伤的实验室结果间接支持垂直传播的可能性。,,2020/03/27,zh,3
13,5e8d92fa7ac1f2cf57f7a8d7,event,复旦大学公共卫生临床中心张永振教授研究团队发现新冠疫情在大规模暴发前，可能已经在人群中经历了一段时间的“隐性”传播，早期由于感染者无症状、症状轻微或者零星的肺炎病例未引起注意，直到病毒获得关键点位的突变，更好地适应人类宿主。,,2020/03/29,zh,3
8,5e8d92fa7ac1f2cf57f7a8d1,event,广州医科大学研究人员发现nCoVN表达两周后，iPSC的形态和增殖率发生了变化。这表明nCoVN破坏了iPSC的多能性并将其转变为成纤维细胞，这为SARS-CoV-2的致病机理提供了新的见识。,,2020/03/29,zh,3
5,5e8d92fa7ac1f2cf57f7a8cd,event,武大中南医院研究人员发现新冠病毒损害男性性腺，提示了潜在的性腺功能减退。这提醒新冠肺炎康复后的患者，尤其是育龄男性，应更多地关注性腺功能评估，最好以适当的时间间隔进行重复检测。,,2020/03/29,zh,3
2,5e8d92fa7ac1f2cf57f7a8c9,event,悉尼大学生命与环境科学学院、医学科学学院爱德华·霍尔姆斯教授等研究发现新冠肺炎早期案例不都出于华南海鲜市场，这表明病毒源头可能比最初猜测的更复杂。,,2020/03/29,zh,3
1,5e8d92fa7ac1f2cf57f7a8c8,event,deCODE基因公司通过对冰岛确诊病例进行基因测序分析，发现40个新冠病毒的变体。病毒学家认为新冠病毒最终可能会进化为更具传染性但低致病性的病毒。,,2020/03/29,zh,3
38,5e8d92fa7ac1f2cf57f7a8f4,event,中国科学院微生物研究所严景华研究团队发现SARS-CoV-2-CTD与hACE2形成更多的原子相互作用，阐明了病毒的进入和致病机理，并有望激发针对这种新兴病原体的新型靶向治疗。,,2020/03/25,zh,3
64,5e8d92fa7ac1f2cf57f7a913,event,南方医科大学公共卫生学院张其威教授团队发现新冠病毒突变增强了新冠病毒表面刺突蛋白的结构稳定性，突变病毒株与受体结合的亲和力显著增强。但是病毒的传染性还受其他因素的影响，尽管如此，传染性提高应该是大概率事件。,,2020/03/20,zh,3
68,5e8d92fa7ac1f2cf57f7a917,event,中山大学研究团队发现新冠病毒受体ACE2在免疫细胞中的表达并无相关性，但与危重症的出现直接相关。而且外周血内的干扰素-alpha总量与危重症的病程也密切相关。该研究首次描述了新冠病毒感染的危重病人的主要免疫特征。,,2020/03/20,zh,3
69,5e8d92fa7ac1f2cf57f7a918,event,香港大学研究人员评估了SARS-CoV-2在不同环境条件的存活情况。研究发现新冠病毒在4℃是最稳定的，14天之后大部分病毒依旧可以存活。22℃条件，7天之后仍然可以检测到存活的病毒，但是14天之后就完全检测不到了。而在56℃只需要30 min、70℃只需要5 min就检测不到有感染性的病毒了。,,2020/03/20,zh,3
116,5e8d92fa7ac1f2cf57f7a96d,event,重庆大学医学院等研究人员发现气温较高的国家（地区）新冠病毒疾病患者治愈率显著高于气温较低的国家（地区），而20摄氏度是治愈率增加的分界线。,,2020/03/14,zh,3
115,5e8d92fa7ac1f2cf57f7a96c,event,美国马里兰大学等机构研究人员分析了温度和纬度与新冠肺炎的相关性，并通过简化的天气模型预测新冠肺炎的潜在扩散。研究发现当前病毒传播与纬度和温度之间的相关性似乎很强，但尚未证明直接因果关系。,,2020/03/14,zh,3
113,5e8d92fa7ac1f2cf57f7a961,event,第四军医大学陈志南团队研究发现SARS-CoV-2通过CD147的新途径侵入宿主细胞：S蛋白与宿主细胞上的受体CD147结合，从而介导病毒入侵。该研究结果针对侵袭SARS-CoV-2宿主细胞的新途径CD147-S蛋白的发现为特定抗病毒药物的开发提供了关键目标。,,2020/03/15,zh,3
107,5e8d92fa7ac1f2cf57f7a95b,event,北京解放军总医院第五医疗中心的研究人员发文成肥胖患者和五种癌症患者更易患新型冠状病毒，建议在COVID-19爆发期间应特别注意保护免受SARS-Cov-2感染。,,2020/03/15,zh,3
101,5e8d92fa7ac1f2cf57f7a949,event,新加坡多个研究机构的专家称，几名新加坡新冠患者体内的病毒缺失了一段核苷酸，这是新冠病毒在人群中传播后的第一个主要进化事件。有缺失的新冠病毒已经传播了至少4周，目前这种缺失造成的具体生物学后果仍然未知，但可能对病毒表型（phenotype）有影响。,,2020/03/16,zh,3
100,5e8d92fa7ac1f2cf57f7a948,event,空军军医大学陈志南院士发现SARS-CoV-2可通过与受体CD147结合的新途径侵入宿主细胞：即病毒S蛋白与宿主细胞上的受体CD147结合，从而介导病毒入侵。此研究中对于侵袭SARS-CoV-2宿主细胞的新途径CD147—S蛋白的发现为特定抗病毒药物的开发提供了重要线索和意义。,,2020/03/16,zh,3
99,5e8d92fa7ac1f2cf57f7a947,event,国医学科学院医学动物实验研究所秦川团队研究表明恒河猴可通过眼结膜途径有效感染SARS-CoV-2，这为人们的监督和预防提供重要数据。,,2020/03/16,zh,3
94,5e8d92fa7ac1f2cf57f7a938,event,多篇研究显示：儿童是新冠病毒的易感者，家庭聚集性感染是主要原因；儿童感染症状普遍较轻，但不典型，容易被忽略而漏诊，被忽略的儿童感染也或成为家庭感染源头；且儿童肠道排毒周期长，相较成人患者潜伏时间更长,,2020/03/17,zh,3
91,5e8d92fa7ac1f2cf57f7a935,event,等机构研究人员发现与非A血型相比，具有A型血型的人获得COVID-19的风险显著较高，而具有O型血的人则具有较低的感染风险。,,2020/03/17,zh,3
84,5e8d92fa7ac1f2cf57f7a927,event,中国医学科学院医学实验动物研究所秦川团队首次发现新冠病毒可通过结膜途径传播的实验证据，即恒河猴可通过眼结膜途径有效感染新冠病毒，且病毒会在感染1天后，从结膜转移到呼吸道和其他组织。这为病毒预防提供了重要理论支持。,,2020/03/18,zh,3
83,5e8d92fa7ac1f2cf57f7a926,event,美国国家过敏和传染病研究所等机构研究人员发现在气溶胶中3小时后，仍可检测到活的新冠病毒；在铜表面，新冠病毒能存活多达4小时；硬纸板表面至多可存活24小时；在塑料或不锈钢表面则最多可存活2到3天。,,2020/03/18,zh,3
79,5e8d92fa7ac1f2cf57f7a922,event,复旦大学等机构研究人员建立了人源类器官的SARS-COV-2感染模型，确定SARS-COV-2可以感染胆管细胞，为新冠病毒细胞嗜性、致病机制研究和后续药物研发提供重要工具，并提示胆管功能紊乱可能是部分新型冠状病毒感染者肝脏损伤的诱因。,,2020/03/18,zh,3
78,5e8d92fa7ac1f2cf57f7a921,event,饶子和院士等团队发现报告了SARS-Cov-2辅助因子nsp7和nsp8与全长nsp12的cryo-EM结构，观察到病毒复制和转录的关键残基。该研究还提供了比较分析，以显示瑞德昔韦如何与该聚合酶结合。这种结构提供了对冠状病毒复制/转录机制的核心组成部分的见解，并为设计针对病毒RdRp的新型抗病毒治疗药物提供了思路。,,2020/03/18,zh,3
77,5e8d92fa7ac1f2cf57f7a920,event,澳大利亚墨尔本大学研究人员发现COVID-19患者体内抗体分泌细胞（ASCs），卵泡辅助性T细胞（TFH细胞），活化的CD4 + T细胞和CD8 + T细胞数量明显增加，同时检测到了结合COVID-19冠状病毒SARS-CoV-2的免疫球蛋白M（IgM）和IgG抗体。该研究表明，可以对新出现的病毒SARS-CoV-2引发强大的多因素免疫反应。,,2020/03/18,zh,3
76,5e8d92fa7ac1f2cf57f7a91f,event,世界卫生组织推荐了几种消毒液的配方，但是之前尚无对新冠病毒的验证。于85％的乙醇WHO推荐1号配方，可以使病毒传染性降低于5.9%，而病毒浓度减少40％– 80％。基于75％异丙醇WHO推荐2号配方，在低浓度下表现出更好的杀病毒效果，在浓度为30％时，即灭活所有的病毒。,,2020/03/19,zh,3
75,5e8d92fa7ac1f2cf57f7a91e,event,兰州大学公共卫生学院罗斌团队收集了在国武汉市的COVID-19每日死亡人数，气象和空气污染物数据。然后，采用数学模型研究温度，湿度和昼夜温差对COVID-19日死亡率的影响，发现COVID-19死亡率与昼夜温差呈正相关，而与相对湿度呈负相关。研究表明温度变化和湿度可能是影响COVID-19死亡率的重要因素。,,2020/03/19,zh,3
74,5e8d92fa7ac1f2cf57f7a91d,event,武汉儿童医院等机构研究人员研究发现儿童在感染SARS-CoV-2后，大多数患儿表现无症状。确定这些无症状儿童患者的传播潜力对于指导控制流行病的措施的制定很重要。,,2020/03/19,zh,3
73,5e8d92fa7ac1f2cf57f7a91c,event,斯克利普斯研究所的研究人员通过比较已知冠状病毒株的基因组序列数据，确定SARS-CoV-2是通过自然过程产生的。,,2020/03/19,zh,3
70,5e8d92fa7ac1f2cf57f7a919,event,上海科技大学-清华大学抗新冠病毒联合攻关团队次精细描绘出了新型冠状病毒“RdRp-nsp7-nsp8”复制机器的内部构造，并为瑞德西韦的效应分子如何精确靶向抑制复制机器的核心元件——病毒RNA聚合酶进而发挥药效活性，提出了合理的机制解释，这为深入研究新型冠状病毒复制的分子机理奠定了重要的理论基础，并为开发抗新冠肺炎的特效药开辟了新途径。,,2020/03/20,zh,3
118,5e8d92fa7ac1f2cf57f7a974,event,华东理工大学药学院/上海市新药设计重点实验李洪林团队和武汉大学病毒学国家重点实验室徐可团队发现发现了临床已有药物来氟米特（Leflunomide）和特立氟胺（Teriflunomide）可满足目前冠病毒肺炎临床急需，同时，新设计的候选药物S312和S416也有望开发成为抗RNA病毒的特效新药。,,2020/03/13,zh,3
272,5e8d92fa7ac1f2cf57f7b81a,event,深圳第三人民医院研究人员分析了服用血管紧张素II受体拮抗剂（ARB）类降压药对于COVID-19病人的影响，指出ARB可以缓解老年患者COVID-19病情。,,2020/04/01,zh,3
275,5e8d92fa7ac1f2cf57f7b81d,event,复旦大学陆路等研究人员发现发现SARS-CoV-2与SARS-CoV相比具有更好的质膜融合能力。该研究解决了SARS-CoV-2 S蛋白S2亚基中HR1和HR2域的六螺旋束（6-HB）核心的X射线晶体结构，揭示了HR1域中的几个突变氨基酸残基可能是与与HR2域的增强相互作用相关。,,2020/03/31,zh,3
281,5e8d92fa7ac1f2cf57f7b8a4,event,德国的科研团队研究发现在SARS-CoV-2患者症状较轻的早期，SARS-CoV-2 在上呼吸道的病毒排出能力最强，但还有待后续研究进一步确认。,,2020/04/02,zh,3
463,5e99bcd59fced0a24baa3688,event,印度医学研究委员会（ICMR）研究人员在三种蝙蝠中发现了6种新的冠状病毒，研究人员表示，接下来需要进一步的研究了解这六种新病毒转移到其他物种体内的可能性，以及它们对人类健康的影响。,,2020/04/16,zh,3
450,5e96f2d49fced0a24b0ca63d,event,芬兰阿尔托大学研究人员进行了一项病毒传播模拟实验。实验显示，如果有新冠肺炎患者在超市这样的密闭空间里咳嗽，病毒就能瞬间沿着过道扩散开来。1分钟后，病毒就蔓延到了整个通道，并且穿过货架。2分钟后，病毒就扩散到了旁边的过道。这表明，新冠病毒可以在超市传播很远的距离，并且在几分钟之内一直存留在空气中。,,2020/04/15,zh,3
448,5e96f2d49fced0a24b0ca639,event,中科院上海药物所许叶春，叶阳等研究人员将黄芩苷和黄芩素鉴定为SARS-CoV-2 3CLpro的第一种非共价，非拟肽抑制剂，在基于细胞的系统中表现出强大的抗病毒活性。研究发现黄芩苷和黄芩素具有简单的化学结构，独特的作用方式和强大的体外抗病毒活性，再加上来自临床试验的良好安全性数据，都强调了黄芩素为开发急需的抗冠状病毒药物提供了巨大的机会。,,2020/04/15,zh,3
447,5e96f2d49fced0a24b0ca637,event,渥太华大学生物学教授夏旭华团队研究发现，蝙蝠身上携带的冠状病毒，先是感染了犬科动物的肠道，并在犬科动物身上发生了快速变异进化，然后首次感染了人类，这表明流浪狗可能是当前人类新冠疫情大流行的源头。,,2020/04/15,zh,3
445,5e959cc89fced0a24b61f99d,event,欧洲相关研究人员发现新冠病毒不是近期的重组事件生成的，估计它与蝙蝠冠状病毒RaTG13分离的时间约在1948至1982年之间；跨种感染到人之前的最后发生的相关进化，很可能仍是在菊头蝠种群中完成的。,,2020/04/14,zh,3
439,5e959cc89fced0a24b61f988,event,美国疾病控制与预防中心研究人员研究发现COVID-19病毒可通过鞋底传播，传播距离至少为4米。,,2020/04/14,zh,3
438,5e959cc89fced0a24b61f983,event,纽约哥伦比亚大学欧文医学中心研究人员入院时SARS-CoV-2阳性的33例患者中有29例（87.9％）在就诊时没有Covid-19症状，这表明筛选无症状患者至关重要，为保护母亲，婴儿和医疗团队提供了重要机会。,,2020/04/14,zh,3
437,5e959cc89fced0a24b61f97f,event,复旦大学上海公共卫生临床中心研究人员研究发现有30%的患者产生的抗体滴度非常低，其中，有10名康复患者体内的抗体滴度未达到可检出的极限值，这表明无法直接评估NAb对新冠肺炎患者的病毒清除或疾病进展的影响，应进一步探索新型冠状病毒感染中病毒与宿主免疫反应之间的相互作用，以开发抗SARS-CoV-2病毒的有效疫苗。,,2020/04/14,zh,3
465,5e99bcd59fced0a24baa368c,event,福建医科大学研究人员研究发现截至2020年4月3日，共有23名卫生保健专业人员死于Covid-19，他们在武汉和中国其他地区的医学实践中被感染，他们表现除了急性呼吸窘迫综合征（ARDS）外，这些患者的Covid-19并发症还包括心脏损伤，败血性休克，多器官功能障碍综合征，高凝性，心内血栓和菌血症。,,2020/04/16,zh,3
434,5e9464739fced0a24be1515b,event,哈佛大学研究发现生活在高污染环境下的低收入人群与少数族裔或更易在感染新冠病毒后病亡。,,2020/04/13,zh,3
426,5e931e449fced0a24b350ad5,event,澳大利亚研究人员研究发现伊维菌素抑制新冠病毒研究尚处初始阶段，该药物并不能杀死新冠病毒，只是减缓其增殖速度，该药是否能用于治疗新冠肺炎还需更多测试。,,2020/04/11,zh,3
424,5e931e449fced0a24b350acf,event,上海公共卫生临床研究中心对175名康复的轻症患者出院前的血清抗体滴度研究发现，有30%的患者产生的抗体滴度非常低，这也为血清检测的检出率带来新的挑战。,,2020/04/11,zh,3
423,5e931e449fced0a24b350ac9,event,饶子和院士团队率先在国际上成功解析新型冠状病毒“RdRp（RNA依赖的RNA聚合酶）-nsp7-nsp8复合物”近原子分辨率三维空间结构的研究成果。该研究揭示了该病毒遗传物质转录复制机器核心“引擎”的结构特征，为开发针对COVID-19的药物奠定了重要基础。,,2020/04/11,zh,3
422,5e931e449fced0a24b350ac7,event,意大利锡耶纳大学的研究人员统计了意大利人ACE2基因的遗传变异，并鉴定出3种常见的变异体和30种罕见的错义变异体。并进一步推测意大利人的某些特殊的ACE2变异，可能使其对SARS-CoV-2易感！,,2020/04/11,zh,3
421,5e931e449fced0a24b350ac5,event,剑桥大学研究人员在通过基于12月24日至3月4日GitHub平台的Nextstrian来自全球的160份新冠感染样本的全基因组分析，绘制了新冠病毒进化图谱，研究发现新冠病毒存在3个主要变体，原始毒株美、澳分布最多，中国的主要是二代变异型。,,2020/04/11,zh,3
417,5e931e449fced0a24b350abb,event,美国南加州大学公共政策学院副院长尼拉杰·苏德表示，将抗体检测与核酸检测结合进行，就能得知一个人是否会传播新冠病毒，以及是否对病毒免疫，这样可以判断其是否能返回工作岗位。这对医护人员等一线工作者以及超市、药店、垃圾处理等岗位的工作人员尤其重要。,,2020/04/12,zh,3
416,5e931e449fced0a24b350ab9,event,英国研究人员按照进化关系，将新冠病毒变种分为A、B、C三类，A类和从蝙蝠、穿山甲身上提取的病毒最为相似，更多的发现于美国和澳大利亚受感染者，研究人员称A类病毒为“爆发根源”。B类毒株是中国境内的主要类型，C类在欧洲大规模传播，亚洲地区的香港、新加坡、韩国也出现此类型。,,2020/04/12,zh,3
415,5e931e449fced0a24b350ab7,event,中国中医科学院研究人员研究首次报告了一个在妊娠中期（分娩前37天）诊断为COVID-19感染的孕妇的病例。通过阴道成功分娩一个没有SARS-CoV-2感染的活产儿。这表明，该妇女在妊娠晚期没有发生宫内传播SARS-CoV-2。,,2020/04/12,zh,3
428,5e9464739fced0a24be1514d,event,北京大学来鲁华团队研究发现黄芩的乙醇提取物在体外抑制SARS-CoV-2 3CLpro活性和SARS-CoV-2在Vero细胞中的复制，在黄芩的主要成分中，黄芩素强烈抑制SARS-CoV-2 3CLpro活性，这表明黄芩提取物具有有效的抗SARS-CoV-2活性，而黄芩素和类似物是强效的SARS-CoV-2 3CLpro抑制剂。,,2020/04/13,zh,3
467,5e99bcd59fced0a24baa3692,event,香港大学世卫传染病流行病学及控制合作中心刘浩然利用来自公开数据的另外77个“传播对”(transmission pairs)信息，对新冠肺炎的传染力特征进行建模。研究发现在新冠肺炎症状出现前的两三天，感染就已经开始，在症状出现前的0.7天达到峰值。他们估计，44%的继发病例是在症状出现前的阶段被感染的，并且预计病毒传染力在7天内快速下降。,,2020/04/16,zh,3
471,5e9c60c69fced0a24b3bc1be,event,山东大学王培会教授团队研究发现SARS-CoV-2可以在已经产生病毒特异性抗体的COVID-19患者体内长期存在，目前在两例患者中，观察到SARS-CoV-2可以与其特异性IgG抗体共存长达50天。这表明产生特异性抗体并不是清除SARS-CoV-2的必要条件，而且也揭示了有些个体在感染SARS-CoV-2后可能并不产生抗体。,,2020/04/19,zh,3
473,5e9c60c69fced0a24b3bc1c2,event,美国纽约西奈山伊坎医学院研究人员提供了对SARS-CoV-2与其他呼吸道病毒相比转录反应的深入分析。SARS-CoV-2感染的细胞和动物模型，除了COVID-19患者的转录和血清概况分析外，还始终显示出独特而异常的炎症反应。由于减弱的免疫反应将使病毒持续复制，这些发现可能解释了为什么在合并症患者中更经常观察到严重的COVID-19病例。,,2020/04/18,zh,3
510,5ea5523f9fced0a24b515af2,event,美国疾病控制和预防中心表示位于美国纽约州的两只家养宠物猫确认感染新冠病毒，这是美国首次发现家养宠物感染。此外，纽约市布朗克斯动物园又有4只老虎和3只非洲狮确认感染。,,2020/04/23,zh,3
509,5ea5523f9fced0a24b515af0,event,清华大学医学院饶子和院士领导团队，在新冠病毒抗病毒药物核心靶点主蛋白酶（Mpro）和RNA依赖的RNA聚合酶（RdRp）三维结构研究中取得重要进展，为抗新冠病毒药物研发提供了关键的结构生物学基础。,,2020/04/23,zh,3
508,5ea5523f9fced0a24b515aee,event,中国科学院上海药物研究所柳红/许叶春研究发现SARS-CoV-2 Mpro与11a或11b形成复合物的X射线晶体结构均以1.5分辨率测定，表明11a和11b的醛基共价键合到Mpro的Cys145。两种化合物在体内均显示出良好的PK特性，而11a的毒性也较低，表明这些化合物是有前途的候选药物。,,2020/04/23,zh,3
505,5ea5523f9fced0a24b515ae8,event,美国纽约一医院的多位医生研究发现，新冠病毒会导致一些轻症或无症状的年轻感染者突然中风。,,2020/04/23,zh,3
501,5ea5523f9fced0a24b515aba,event,世界卫生组织发言人表示已知证据表明，病毒源自自然界动物，不是一种人为操纵或合成病毒。,,2020/04/24,zh,3
500,5ea5523f9fced0a24b515ab8,event,东部战区总医院生殖医学中心研究发现并未在男性新冠患者睾丸内检测到新冠病毒，但其对男性性腺的其他影响仍可能存在。,,2020/04/24,zh,3
498,5ea5523f9fced0a24b515ab4,event,华中科技大学同济医学院附属同济医院妇产科研究人员报告了两名在怀孕早期被诊断出患有COVID-19的孕妇的羊水中SARS-CoV-2的检测结果，发现结果呈现阴性，这表明新冠肺炎病毒抗体可长期存在，羊水中不能检测到新冠病毒。,,2020/04/24,zh,3
497,5ea5523f9fced0a24b515ab2,event,德国马丁路德·哈勒维腾贝格大学研究人员研究发现，新冠肺炎如此高的致死率，除了与病毒本身及患者身体状况有关，可能还与严重的空气污染有关。,,2020/04/24,zh,3
496,5ea5523f9fced0a24b515ab0,event,深圳市妇幼保健院和深圳市第二人民医院研究人员发布的一项研究揭示了瑞德西韦（GS-5734）对雄性小鼠生殖毒性初步研究的结果。研究显示，高剂量GS-5734可能会诱导睾丸毒性。,,2020/04/24,zh,3
494,5ea5523f9fced0a24b515aaa,event,美国国土安全部官员揭示近期对新冠病毒的研究成果时表示，通过对新冠病毒的研究，发现紫外线或有助于杀灭病毒，高温和高湿也有助于杀毒。,,2020/04/24,zh,3
491,5e9f019c9fced0a24b229006,event,美国德克萨斯大学奥斯汀分校研究人员研究描述了针对SARS-CoV-1和MERS-CoV RBD的两个有效中和VHH抗体的分离，这些VHH分别中和了MERS-CoV或SARS-CoV-1 S假型病毒，这也进一步证明，VHH-Fc融合蛋白可以在工业标准的CHO细胞系统中以高产量产生，具有重大的临床应用意义。,,2020/04/21,zh,3
490,5e9f019c9fced0a24b229004,event,中国工程院院士李兰娟团队研究发现新冠病毒已经出现了能够切实影响致病性的突变，药物和疫苗研发工作有必要把这些突变纳入考虑，同时研究人员指出新冠病毒株的变异和多样性或被大大低估；不同变异毒株在细胞病变效应和病毒载量方面差异可达270倍；一种三核苷酸突变能大大增强病毒的复制速率和致病能力，发现这种突变的病人保持了45天的核酸阳性。,,2020/04/21,zh,3
