,_id,text,cluster
413,5e8d92fa7ac1f2cf57f7b3cd,武汉共收到社会捐款25.86亿元1月31日21时，武汉市政府党组成员李强在湖北省新型冠状病毒感染的肺炎疫情防控工作新闻发布会上表示，截至31日12点，武汉共收到社会捐款25.86亿元，目前首批非定向社会捐助款已经使用8.4191亿元。,2
518,5e8d92fa7ac1f2cf57f7b438,国家卫健委召开全国电视电话会议，部署疫情防控工作1月14日上午，国家卫生健康委召开全国新型冠状病毒感染肺炎防控工作电视电话会议，通报了疫情应对处置工作进展情况，以及疾病的流行特点、病例临床特征，部署全国防控工作。,2
600,5e8d92fa7ac1f2cf57f7b890,钟南山判断国内不会有第二波疫情爆发4月1日，接受采访时，钟南山表示无症状感染者不会引起大暴发。他表示，因为我们有强有力的监测系统，一旦发现（无症状感染者）立即隔离，同时对相关接触者也立即隔离观察，第一时间切断传播链的话，不会出现像第一波那样的疫情暴发。,2
430,5e8d92fa7ac1f2cf57f7b3e0,中组部表示在疫情防控阻击战一线考察识别领导班子和领导干部中组部日前发出通知强调，要注重在疫情防控阻击战一线考察识别领导班子和领导干部，重点考察是否把疫情防控作为当前最重要的工作来抓，是否坚守岗位、靠前指挥，是否严密细致做好疫情监测、排查、预警、防控等工作。要大胆提拔使用表现突出、堪当重任的优秀干部;及时调整不胜任现职、难以有效履行职责的干部;严肃问责不敢担当、作风漂浮、落实不力，甚至弄虚作假、失职渎职的干部。,2
517,5e8d92fa7ac1f2cf57f7b437,国家卫健委发布第一版诊疗方案1月15日，国家卫健委发布《新型冠状病毒感染的肺炎诊疗方案（试行第一版）》。,2
472,5e8d92fa7ac1f2cf57f7b40a,江苏、海南、新疆等地启动重大突发公共卫生事件一级响应根据新型冠状病毒感染的肺炎疫情发展情况，今日，全国各省市陆续开始启动突发公共卫生事件一级响应。今日已有江苏、黑龙江、河南、新疆、海南等省市启动了突发公共卫生事件一级应急响应。,2
471,5e8d92fa7ac1f2cf57f7b409,中央成立应对疫情工作领导小组1月25日农历正月初一，中共中央政治局常务委员会召开会议，会议决定，党中央成立应对疫情工作领导小组，在中央政治局常务委员会领导下开展工作。党中央向湖北等疫情严重地区派出指导组，推动有关地方全面加强防控一线工作。,2
467,5e8d92fa7ac1f2cf57f7b405,国家卫健委称新冠病毒潜伏期最长14天且具有传染性国家卫健委：新型冠状病毒潜伏期最短1天最长14天，潜伏期具有传染性，这同非典有很大不同。,2
466,5e8d92fa7ac1f2cf57f7b404,全国各级财政已下达疫情防控补助资金112.1亿元截至1月26日0时，全国各级财政已下达疫情防控补助资金112.1亿元，用于医疗救治、疫情防控所需设备和防控物资采购等。,2
465,5e8d92fa7ac1f2cf57f7b403,国家发改委紧急下达中央预算内投资3亿元支持湖北按照中央应对新型冠状病毒感染肺炎疫情工作领导小组总体部署，国家发展改革委依据联防联控工作机制，紧急下达中央预算内投资3亿元，专项补助收治新型冠状病毒感染肺炎患者的武汉火神山医院和武汉雷神山医院项目建设，重点用于购买重要医疗设备，为实现“集中患者、集中专家、集中资源、集中救治”提供设施保障。,2
464,5e8d92fa7ac1f2cf57f7b402,国家卫健委称疫情处在早期散发阶段国家卫生健康委员会主任马晓伟1月26日表示，新型冠状病毒与SARS 病毒不同。从全国来看，目前疫情仍处在早期散发阶段。,2
197,5e8d92fa7ac1f2cf57f7b266,钟南山做出重要判断，传递多条重磅信息2月27日，钟南山出席广州市政府在广州医科大学举行的新闻发布会，介绍所在广州医科大学及附属医院疫情防控情况，钟南山表示：疫情首先出现在中国，不一定是发源在中国；有信心4月底基本控制，至于国外的情况还有待观察；针对一般流感的情况是比较少的，如果病人体内出现足够量的抗体，一般病人不会再感染，这是规律；目前正是复工回流高峰，之前的预测模型是回流之后又出现一个高峰，预测高峰还没有出现。,2
448,5e8d92fa7ac1f2cf57f7b3f2,海关总署要求全国海关全力保障疫情防控物资快速通关海关总署1月27日发出通知，要求全国海关全力做好涉及新型冠状病毒感染的肺炎疫情物资快速通关工作，加强市场供给保障，坚决打赢疫情防控阻击战。,2
459,5e8d92fa7ac1f2cf57f7b3fd,财政部紧急预拨疫情防控补助资金44亿元据财政部网站消息，1月27日，财政部紧急预拨2020年新型冠状病毒感染的肺炎疫情防控补助资金44亿元，支持各地开展疫情防控相关工作，其中对湖北省增加预拨5亿元。,2
458,5e8d92fa7ac1f2cf57f7b3fc,财政部、国家卫健委今年下达603.3亿元支持疫情防控工作财政部网站1月27日发布消息，财政部、国家卫生健康委今年下达603.3亿元 支持各地开展基本公共卫生服务和基层疫情防控工作。,2
457,5e8d92fa7ac1f2cf57f7b3fb,国家电网表示疫情防控期间居民用电客户欠费不停电1月27日，国家电网在官网发布了“坚决打赢疫情防控阻击战10项措施”，其中既包括针对湖北省的“先期捐赠5000万元”，也包括了针对居民用电客户的“疫情防控期间欠费不停电”等措施。,2
456,5e8d92fa7ac1f2cf57f7b3fa,国家医保局免除个人负担政策扩大至疑似病人27日，国家医保局全面开展疫情防控再动员、再部署，强调会同财政部将此前针对确诊病人建立的综合保障政策覆盖范围扩大到卫生健康委诊疗指南明确的疑似病人，免除疑似病人个人负担。据了解，国家医保局结合全国特别是湖北武汉等地疫情防控形势，全面梳理工作进展，进一步研究加强患者医疗救治费用保障工作，抓实抓细，确保患者决不因费用问题耽误救治。,2
455,5e8d92fa7ac1f2cf57f7b3f9,国家卫健委发布第四版诊疗方案为进一步做好新型冠状病毒感染的肺炎病例诊断和医疗救治工作，我们组织专家对诊疗方案进行修订，形成了《新型冠状病毒感染的肺炎诊疗方案（试行第四版）》。,2
453,5e8d92fa7ac1f2cf57f7b3f7,习近平作出重要指示1月27日，习近平总书记就疫情防控作出重要指示，“紧紧依靠人民群众坚决打赢疫情防控阻击战”，为当前疫情防控工作指明了方向，提供了遵循。,2
460,5e8d92fa7ac1f2cf57f7b3fe,国家卫健委派出7个督导组27日，国家卫健委派出7个督导组 赴北京、河北、上海、河南、湖南、广东、四川等省市就疫情防控情况开展督导。,2
447,5e8d92fa7ac1f2cf57f7b3f1,疫情救治费用个人负担部分由财政给予补助财政部、国家医保局、国家卫生健康委27日联合发布《关于做好新型冠状病毒感染的肺炎疫情医疗保障工作的补充通知》，三部门明确，在按要求做好确诊患者医疗费用保障的基础上，疫情流行期间，对卫生健康部门新型冠状病毒感染的肺炎诊疗方案确定的疑似患者（含异地就医患者）发生的医疗费用，在基本医保、大病保险、医疗救助等按规定支付后，个人负担部分由就医地制定财政补助政策并安排资金，实施综合保障，中央财政视情给予适当补助。,2
481,5e8d92fa7ac1f2cf57f7b413,湖北启动突发公共卫生事件一级应急响应1月24日，湖北省新型冠状病毒感染的肺炎疫情防控指挥部发布通告称，针对湖北省当前新型冠状病毒感染的肺炎疫情防控形势，根据《湖北省突发公共卫生事件应急预案》，省新型冠状病毒感染的肺炎疫情防控指挥部决定，启动湖北省重大突发公共卫生事件Ⅰ级响应。,2
482,5e8d92fa7ac1f2cf57f7b414,武汉市所有旅游团队一律取消为遏制新型冠状病毒感染的肺炎疫情蔓延，1月23日，湖北省武汉市文化和旅游局采取系列防控措施：全市所有旅游团队一律取消，旅行社企业不得以任何方式推诿，并做好团队取消的后续工作。,2
186,5e8d92fa7ac1f2cf57f7b244,世卫宣布将新冠肺炎疫情全球风险级别上调为“非常高”世界卫生组织总干事谭德塞28日宣布将新冠肺炎疫情全球风险级别由此前的“高”上调为“非常高”。,2
508,5e8d92fa7ac1f2cf57f7b42e,国家卫健委发布第二版诊疗方案鉴于对病毒的来源、感染后排毒时间、发病机制等还不明确，为更好的控制此次疫情，减少和降低疾病在国内和出境传播几率，进一步加强对病例的早期发现、治疗，提高救治能力，同时最大可能的减少医院感染发生，对《新型冠状病毒感染的肺炎诊疗方案（试行）》进行了修订。,2
506,5e8d92fa7ac1f2cf57f7b42c,国家卫健委宣布开始下放检测试剂盒1月19日，国家卫健委宣布开始下发试剂盒。,2
502,5e8d92fa7ac1f2cf57f7b428,国家卫健委即日起汇总发布各省新增病例数量国家卫生健康委员会应急办主任许树强称从1月20日起，每天汇总发布各省发布新增病例数量，而后将坚持每天及时发布信息，直到不需再发布信息。,2
440,5e8d92fa7ac1f2cf57f7b3ea,世卫将派遣专家团队赴中国了解疫情世界卫生组织28日表示，将尽快派遣国际专家团队赴中国进一步了解新型冠状病毒肺炎疫情，并就全球疫情防控予以指导。,2
498,5e8d92fa7ac1f2cf57f7b424,习近平作出重要指示习近平对新型冠状病毒感染的肺炎疫情作出重要指示，强调各级党委和政府及有关部门要把人民群众生命安全和身体健康放在第一位，制定周密方案，组织各方力量开展防控，采取切实有效措施，坚决遏制疫情蔓延势头。,2
128,5e8d92fa7ac1f2cf57f7b1f5,习近平考察新冠肺炎疫情科研攻关和诊疗救治工作3月2日下午，习近平先后来到军事医学研究院、清华大学医学院，考察新冠肺炎疫情科研攻关和诊疗救治工作，了解疫苗、抗体、药品、快检产品等研究和应用进展情况，看望慰问专家和科研人员，并主持召开座谈会，听取有关部门负责同志和科研人员的意见和建议。,2
192,5e8d92fa7ac1f2cf57f7b24a,教育部表示疫情没得到基本控制前不开学28日，教育部党组印发通知，全面部署统筹做好教育系统新冠肺炎疫情防控和教育改革发展工作。通知指出，全国大中小学、幼儿园等开学时间原则上继续推迟，原则上疫情没有得到基本控制前不开学。,2
492,5e8d92fa7ac1f2cf57f7b41e,湖北启动突发公共卫生事件二级应急响应1月22日2时40分，湖北省政府网站发布《湖北省人民政府关于加强新型冠状病毒感染的肺炎防控工作的通告》，根据国家有关法律法规的规定，省政府决定启动突发公共卫生事件二级应急响应。,2
491,5e8d92fa7ac1f2cf57f7b41d,国家卫健委建议不要到武汉，武汉市民不要出武汉国家卫生健康委员会副主任李斌22日在国新办当日举行的新闻发布会上说，原则上建议外面人不要到武汉，武汉市民无特殊情况不要出武汉，这样能降低病毒变异的可能，降低疫情传播的风险。,2
490,5e8d92fa7ac1f2cf57f7b41c,武汉要求全市在公共场所佩戴口罩1月22日，武汉市人民政府正式发布通告，要求全市公共场所实施佩戴口罩，应对新型冠状病毒肺炎疫情防控工作。此前，医疗专家组曾明确，佩戴口罩可有效防治疫情传播。,2
444,5e8d92fa7ac1f2cf57f7b3ee,钟南山称疫情1周或10天左右达到高峰1月28日，国家卫健委高级别专家组组长、中国工程院院士钟南山接受媒体采访，就当前疫情防控形势谈了最新看法。钟南山院士表示疫情什么时候达到高峰，很难绝对地估计。不过应该在1周或者10天左右达到高峰，不会大规模增加了。,2
489,5e8d92fa7ac1f2cf57f7b41b,国家卫健委发布第三版诊疗方案1月22日，国家卫生健康委员会办公厅发布《新型冠状病毒感染的肺炎诊疗方案（试行第三版）》。,2
446,5e8d92fa7ac1f2cf57f7b3f0,央企直接捐款近6亿元据国务院国资委新闻中心政务新媒体“国资小新”，截至1月28日16时，中央企业已向湖北疫情防控一线捐助了大量药品、设备、防疫物资和生活用品，直接捐款近6亿元。据悉这是首批央企捐款，还有一些企业在陆续办理相关捐赠手续。,2
483,5e8d92fa7ac1f2cf57f7b415,武汉疫情防控指挥部发布1号通告23日凌晨，武汉市新型冠状病毒感染的肺炎疫情防控指挥部发布1号通告，10时起机场、火车站离汉通道暂时关闭。,2
432,5e8d92fa7ac1f2cf57f7b3e2,国务院称地方不得以任何名义截留调用重点医疗应急防控物资1月29日，国务院办公厅发布关于组织做好疫情防控重点物资生产企业复工复产和调度安排工作的紧急通知。通知称，医用防护服、N95口罩、医用护目镜、负压救护车、相关药品等重点医疗应急防控物资由国务院应对新型冠状病毒感染肺炎疫情联防联控机制物资保障组统一管理、统一调拨，地方各级人民政府不得以任何名义截留、调用。,2
237,5e8d92fa7ac1f2cf57f7b2c2,钟南山表示下调响应级别时机已到钟南山：“我觉得（下调应急响应时间）到了。第一就广东来说，应该是绝大多数城市和地区新发的病人数明显减少、减少得很多，这是一个前提；另外，防控意识有很大的加强，那么一级防控是不分任何地区，我们实际上是二级的状态，一级防控的措施，以及是不分任何地方，都要采用一级的（响应）。所以现在二级的意思就是分类处理，三类，分类处理，分级分区分类处理，这是最核心的。”,2
450,5e8d92fa7ac1f2cf57f7b3f4,湖北慈善总会拨付4.08亿元支持疫情防控湖北省慈善总会28日转赠4.08亿元（人民币，下同）给湖北各地慈善会，用于支持当地新型冠状病毒感染的肺炎疫情防控工作。这4.08亿元是该总会截至27日18时接收的全部社会捐款。,2
612,5e8d92fa7ac1f2cf57f7b8a9,美国传染病专家福奇指出美国疫情仍然处于开展检测的“第一阶段”，真正解决疫情仍要靠疫苗，而疫苗开发需要一年到一年半时间。,2
314,5e8d92fa7ac1f2cf57f7b355,张家界疾控中心科长到泰国躲疫情被撤职调查据湖南省监察委员会官方网站消息，14日，湖南省纪委通报5起违反新冠肺炎疫情防控纪律典型问题，其中，张家界市疾控中心慢性非传染性疾病防治科科长李文杰擅离职守、临阵脱逃，携家人到泰国躲避疫情。,2
378,5e8d92fa7ac1f2cf57f7b3a7,民航局要求国内各航空公司要确保国际航班不断航受新型冠状病毒疫情影响，国际航空市场需求锐减，部分国家对我国公民出入境实施了限制措施。目前已有46家外国航空公司宣布暂停往来中国大陆的航班。为满足特殊时期旅客出入境和物资国际运输需求，民航局要求国内各航空公司在考虑市场需求取消部分航班的同时，除对方国家实施航行限制措施外，要确保通航国家不断航。,2
137,5e8d92fa7ac1f2cf57f7b1fe,欧洲疾控中心将新冠病毒风险级别由“中等”提升至“高”当地时间3月2日，欧盟委员会主席冯德莱恩在新闻发布会上表示，欧洲疾病预防控制中心（ECDC）已将新型冠状病毒风险级别由“中等”提升至“高”。根据这一对疫情的最新评估，欧委会也决定成立专门的新型冠状病毒应对小组，帮助欧盟各成员国，及受疫情影响的各相关领域采取协调一致的应对措施。欧盟现有18个成员国累计确诊2100例新冠肺炎病例，死亡人数共38人。,2
134,5e8d92fa7ac1f2cf57f7b1fb,国家卫健委称武汉疫情快速上升态势得到控制国家卫健委新闻发言人、宣传司副司长米锋3月2日表示，全国新增确诊病例数和新增疑似病例数，近2周总体呈下降趋势。新增出院病例数呈持续波动上升，近几日在3000例上下波动。以上信息提示，武汉疫情快速上升态势得到控制，湖北除武汉外，局部暴发的态势也得到控制，湖北以外省份疫情形势积极向好。下一步要从统筹推进疫情防控和经济社会发展出发，紧紧围绕社区防控和医疗救治两个重点，由全面防控向群专结合、精准防控转变。,2
624,5e8d92fa7ac1f2cf57f7b8b8,疫情可能持续一两年！张文宏发言警醒所有人：病毒全球失控，救中国人的只有自己！,2
622,5e8d92fa7ac1f2cf57f7b8b5,钟南山院士团队受邀在《欧洲呼吸杂志》介绍新冠疫情防控经验,2
333,5e8d92fa7ac1f2cf57f7b36f,中国疾控中心称聚集性疫情中83%的病例是家庭聚集中国疾控中心流行病学首席专家吴尊友在11日举行的国务院联防联控机制新闻发布会上说，对全国近千例的聚集性疫情进行分析发现，83%是以家庭为单位的，还有常见的聚集性场所，还有医疗机构、学校、商场、工厂、企业等。聚集性疫情涉及病人的年龄，从婴幼儿到老人，范围较广。,2
335,5e8d92fa7ac1f2cf57f7b371,武汉所有住宅小区实行封闭管理武汉市新冠肺炎疫情防控指挥部10日发布第12号通告，依据相关法律法规和一级响应相关要求，决定自即日起在全市范围内所有住宅小区实行封闭管理。对新冠肺炎确诊患者或疑似患者所在楼栋单元必须严格进行封控管理。,2
135,5e8d92fa7ac1f2cf57f7b1fc,钟南山团队发表重要文章近日，钟南山院士团队在Journal of Thoracic Disease发表“基于SEIR优化模型和AI对公共卫生干预下的中国COVID-19暴发趋势预测”的文章。该研究预测了COVID-19疫情全国在2月下旬达到高峰，4月底趋于平缓。如管控措施推迟5天实施，中国大陆的疫情规模预估将扩大至3倍；如减低武汉管控力度，湖北可能在3月中旬出现第二次疫情高峰并延续至4月下旬。其中，优化的SEIR模型和AI模型预测表明，截至4月底国内有9万至12万的疫情规模，请大众不要误解，模型预测与现实是存在一定差距的，如政府继续严格的管控政策，提高诊断水平，推出使用药物，该疫情规模将得到极大控制。,2
247,5e8d92fa7ac1f2cf57f7b2d3,世卫组织承诺支持非洲国家防控新冠肺炎疫情世界卫生组织总干事谭德塞22日通过视频连线参加在非洲联盟总部举行的紧急会议时表示，为防止新冠病毒在卫生系统较弱的国家传播，世卫组织会和非洲国家一道，为可能出现的疫情做好准备。,2
336,5e8d92fa7ac1f2cf57f7b372,钟南山称峰值应在二月中下旬钟南山表示，目前看疫情拐点还无法预测，但是峰值应该在二月中下旬出现。,2
614,5e8d92fa7ac1f2cf57f7b8ab,中国疾控中心流行病学首席专家吴尊友指出武汉“解封”不会造成国内疫情二次流行，国内已经构造了一系列防控体系，使得能够及时发现密切接触者，对密切接触者进行跟踪观察；同时也具备了一整套措施，使得无症状感染者处于掌控范围内。,2
615,5e8d92fa7ac1f2cf57f7b8ac,国疾控中心主任罗伯特·雷德菲尔德指出高达25%的美国新冠肺炎患者没有出现任何症状，是美国疫情蔓延如此之快的重要原因，这为预测疫情发展和防控疫情都带来极大挑战。,2
616,5e8d92fa7ac1f2cf57f7b8ad,美国白宫冠状病毒应对工作组3月31日预测，即使在现有干预措施下，美国新冠肺炎死亡人数最终可能在10万到24万之间。,2
258,5e8d92fa7ac1f2cf57f7b2e5,四川、黑龙江两省监狱进入战时管理状态据四川省司法厅微信公号消息，2月22日，针对下一步疫情防控工作，司法厅明确要求，全省监狱戒毒所实行战时管理，执行战时纪律，深刻认识监所防疫的政治性、特殊性，严防死守，全力确保人员安全、防线牢固。坚决杜绝监所疫情管理漏洞，全力防止疫情向监所蔓延。,2
617,5e8d92fa7ac1f2cf57f7b8ae,教育部和驻外使领馆建立了海外留学人员疫情检测和日报制度。一旦发现感染或者疑似病例，第一时间启动应急机制。从掌握的数据来看，海外留学人员群体感染数量和比例总体上处于比较低的水平。,2
375,5e8d92fa7ac1f2cf57f7b3a3,教育部称高校应制定在线课程学分互认和转化政策日前，教育部印发《关于在疫情防控期间做好普通高等学校在线教学组织与管理工作的指导意见》，要求采取政府主导、高校主体、社会参与的方式，共同实施并保障高校在疫情防控期间的在线教学，实现“停课不停教、停课不停学”。《指导意见》要求，高校要将慕课教师以及承担教学任务的所有任课教师线上教学计入教学工作量。制定在线课程学习学分互认与转化政策，保障学生学业不受疫情影响。,2
271,5e8d92fa7ac1f2cf57f7b307,湖北各类企业不早于3月10日24时前复工湖北省新型冠状病毒感染肺炎疫情防控指挥部20日下午发布通告：省内各类企业先按不早于3月10日24时前复工。,2
620,5e8d92fa7ac1f2cf57f7b8b3,中国最重要的措施是采取‘应收尽收、应治尽治’的策略。建立方舱医院是实现疫情控制的关键措施。”王辰说。,2
267,5e8d92fa7ac1f2cf57f7b303,哈尔滨两区县领导防控不力被免职哈尔滨市政府网站2020年2月20日通报两名区、县（市）主要领导因疫情防控失职失责被免职。通报称，哈尔滨市香坊区委副书记、区长赵罡，五常市委副书记、市长于军，在应对疫情工作特殊时期，对疫情严峻形势估计不足，对疫情防控领导不力，组织发动不够，防控措施不实，造成香坊区、五常市疫情扩散。,2
339,5e8d92fa7ac1f2cf57f7b375,云南所有公共场所扫码入出云南省应对疫情工作领导小组指挥部11日发布《关于开展“云南抗疫情”扫码行动的通告》称，云南省委省政府决定在全省范围内公共场所迅速开展“云南抗疫情”扫码行动，所有公共场所均实行扫码入出制度。,2
628,5e8d92fa7ac1f2cf57f7b8bd,钟南山院士表示，对于病毒的研究与防控，应该作为一项长期的任务。因此，此次战略合作框架协议的签订，也是在助力新冠肺炎疫情防控的同时，打通产学研一体化的关键环节，促进科研成果落地转化为技术和产品，为建立长远的呼吸系统传染病防控体系服务,2
350,5e8d92fa7ac1f2cf57f7b381,湖北全省小区实行封闭式管理2月10日，湖北省住建厅发出《关于印发〈湖北省住宅小区、办公建筑新型冠状病毒肺炎疫情防控工作指南〉的通知》， 指导疫情期间全省住宅小区及办公建筑物业服务企业、使用人等共同做好疫情防控工作。该通知指出，住宅小区要实行封闭管理， 原则上只保留一个出入口，人员进出必须测量体温并登记等。,2
296,5e8d92fa7ac1f2cf57f7b330,天津出入公共场所须扫码据天津市政府新闻办微博消息，天津市新型冠状病毒感染的肺炎疫情防控工作指挥部日前发布通告称，自2月17日起，天津市域内，凡进入机关企事业单位，机场、车站、商场、学校、银行等公共场所，乘坐地铁、公交、出租车等公共交通工具，所有人员须配合扫码，系统采集的数据仅用于疫情防控工作。,2
295,5e8d92fa7ac1f2cf57f7b32f,广西疫情防控举报最高奖10000元据广西壮族自治区卫健委网站消息，为贯彻落实中央和自治区关于新冠肺炎疫情防控工作的决策部署，切实将疫情防控的各项举措、各项工作抓实抓细抓到位，坚决打赢疫情防控阻击战，自治区新冠肺炎疫情防控工作领导小组指挥部决定从即日起建立疫情防控举报奖励制度。举报线索经查证属实的，给予最先举报人1000至10000元的奖励。多人联名举报的，按一个举报线索奖励。奖励的发放由受理举报的各级疫情防控指挥部负责，本级财政予以保障。,2
360,5e8d92fa7ac1f2cf57f7b390,教育部称未经学校批准不准返校2月7日，教育部召开全国教育系统应对新型冠状病毒肺炎疫情防控工作视频会议。会上，教育部部长陈宝生提出，要严格管控学校校门，未经学校批准学生一律不准返校，校外无关人员一律不准进校门。,2
129,5e8d92fa7ac1f2cf57f7b1f6,外交部称对外国和本国公民无差别执行措施外交部发言人赵立坚3月2日表示，中国各地根据当地疫情防控需要，对来自于疫情严重国家和地区人员入境后采取有关检验检疫和防控措施，这些做法符合中国的法律法规。中方地方政府还将根据疫情发展情况，及时动态调整对外国来华人员入境后的防控措施。“我们对外国公民和本国公民一视同仁，无差别地执行相应措施，并且会充分照顾当事人的合理关切，为他们提供必要的保障和协助。”,2
238,5e8d92fa7ac1f2cf57f7b2c3,世卫组织称中国疫情顶峰已过，尚未构成全球性大流行世界卫生组织总干事谭德塞24日表示，世卫组织和中国联合专家考察组已结束在中国的疫情考察工作，专家组认为中国防控疫情措施避免了大量病例，疫情顶峰已过，尚未构成全球性大流行，有关情况应给所有国家带来防控疫情的信心。,2
298,5e8d92fa7ac1f2cf57f7b332,武汉疫情防控特别优秀的可破格提拔记者17日从武汉市有关部门获悉，武汉市委组织部、武汉市人力资源和社会保障局联合印发关于做好在打赢疫情防控阻击战中及时奖励工作的通知，奖励和激励广大干部职工充分发挥先锋模范作用，全力打赢疫情防控的人民战、总体战、阻击战。通知要求，对获得及时奖励的个人，表现突出、符合党员条件的，在抗疫一线及时吸收为预备党员；对在疫情防控斗争中表现优秀、业绩突出、群众公认的干部，结合一贯表现，适当简化程序，优先提拔重用或晋升职级；对奋战在疫情防控艰苦危险岗位、表现特别优秀的可以按规定火线提拔、破格提拔；将疫情防控工作列为领导班子和领导干部考核的重要内容，对记二等功（记大功）及以上奖励的集体，当年年度考核时领导班子可以直接评定为优秀等次；对获得及时奖励的个人，当期平时考核结果，可以直接确定为优秀等次；对记三等功（记功）及以上奖励的个人，当年年度考核时可以直接确定为优秀等次。,2
239,5e8d92fa7ac1f2cf57f7b2cb,习近平发表重要讲话统筹推进新冠肺炎疫情防控和经济社会发展工作部署会议23日在北京召开。习近平总书记出席会议并发表重要讲话。“中华民族历史上经历过很多磨难，但从来没有被压垮过，而是愈挫愈勇，不断在磨难中成长、从磨难中奋起。”习近平总书记的重要讲话在广大干部群众中引发强烈反响。大家表示，坚决贯彻落实党中央决策部署，坚定必胜信念，咬紧牙关，统筹推进新冠肺炎疫情防控和经济社会发展工作，坚决夺取疫情防控和实现今年经济社会发展目标的双胜利。,2
309,5e8d92fa7ac1f2cf57f7b34b,交通运输部称疫情期全国收费公路免费记者15日从交通运输部获悉，经国务院同意，2月17日零时起至疫情防控工作结束，全国收费公路免收车辆通行费。具体截止时间另行通知。,2
241,5e8d92fa7ac1f2cf57f7b2cd,韩国将新冠肺炎疫情预警级别上调至最高级韩国总统文在寅23日在中央政府首尔办公大楼主持召开的新冠病毒感染肺炎疫情对策会议上表示，根据传染病专家的意见和建议，韩国政府决定把新冠肺炎疫情预警上调至最高级别“严重”，并强化应对措施。,2
382,5e8d92fa7ac1f2cf57f7b3ab,湖北纪委监委通报湖北省红十字会有关领导和干部失职失责问题2月4日，湖北省纪委监委公开通报，对省红十字会有关领导和干部在疫情防控期间接收和分配捐赠款物工作中存在的失职失责问题，予以严肃问责。,2
372,5e8d92fa7ac1f2cf57f7b3a0,国家卫健委发布第五版诊疗方案2月5日，国家卫生健康委办公厅和国家中医药管理局办公室发布《关于印发新型冠状病毒感染的肺炎诊疗方案（试行第五版）的通知》。,2
631,5e8d92fa7ac1f2cf57f7b8c0,张文宏预测10月后或有疫情高峰,2
240,5e8d92fa7ac1f2cf57f7b2cc,湖北一线医务人员薪酬提高2倍中央应对新型冠状病毒感染肺炎疫情工作领导小组印发《关于全面落实进一步保护关心爱护医务人员若干措施的通知》，指出提高疫情防治人员薪酬待遇。各地要在落实现有政策基础上，将湖北省（含援湖北医疗队）一线医务人员临时性工作补助标准提高1倍、薪酬水平提高2倍，扩大卫生防疫津贴发放范围，确保覆盖全体一线医务人员。,2
307,5e8d92fa7ac1f2cf57f7b349,国家市场监管总局推出支持复工复产十条措施国家市场监管总局 、国家药监局 、国家知识产权局今天（15日）出台十条措施，解决企业复工复产中面临的实际问题。,2
427,5e8d92fa7ac1f2cf57f7b3dd,深圳卫健委已启动用艾滋病药物对抗疫情的临床研究1月29日，深圳市卫生健康委员会主任罗乐宣在抗击疫情新闻发布会上表示，深圳已启动现有抗艾滋病药物克力芝和法匹拉韦用于新型冠状 病毒感染肺炎的抗病毒治疗的临床研究，目前正在探讨抗SARS病毒治疗性抗体和多肽阻断新型冠状病毒感染的临床研究可行性。,3
874,5e8d92fa7ac1f2cf57f7bd17,美国传染病学专家伊恩⋅利普金（Ian Lipkin）教授表示新冠病毒可能不仅是过去几个月中来自蝙蝠，而是有可能数月甚至数年前就进入了人类体内，最终转变为“人传人”的致命病毒。,3
869,5e8d92fa7ac1f2cf57f7bd12,荷兰等国家科学研究人员展开于废水的流行病学研究，为新冠病毒在大规模人群中的感染水平提供数据。研究人员表示污水检测可以作为COVID-19早期预警信号。,3
872,5e8d92fa7ac1f2cf57f7bd15,德克萨斯大学研究团队和瑞士伯尔尼大学研究团队在体外人工合成出新冠病毒，突破了病毒来源的限制，能够在短时间内（一周）大量生产或改造活性病毒，以用于疾病诊断、动物模型建立、中间宿主确认、疫苗研发等研究。,3
871,5e8d92fa7ac1f2cf57f7bd14,美国纽约市布朗克斯动物园5日发表声明说，该园一只4岁的雌性马来亚虎新冠病毒检测结果为阳性，但还没有发现人类会从动物身上感染新冠病毒的证据。,3
870,5e8d92fa7ac1f2cf57f7bd13,中国科学院外籍院士谢晓亮表示已经从70个康复期病人血浆里筛出一大批高结合强度的抗体和多个有出色中和活性的抗体，目前正在筹划后续动物实验，之后还将进行临床实验。,3
256,5e8d92fa7ac1f2cf57f7b2e3,中科院下属机构联合研究发现华南海鲜并非新冠病毒发源地2月22日，中国科学院西双版纳热带植物等机构研究员发布文章称，通过收集覆盖了四大洲12个国家的93个新型冠状病毒样本的基因组数据（截止2月12日），通过全基因组数据解析发现，华南海鲜市场的新型冠状病毒是从其他地方传入进来，在市场中发生快速传播蔓延到市场之外。且新冠病毒在2月12日之前发生过2次明显的种群扩张，早期扩张发生在12月8日，近期扩张在1月6日。,3
